channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,dislike_count,comment_count,duration_seconds,views_per_sub,like_per_view,dislike_per_view,comment_per_view,video_count,avg_views_per_sub,avg_like_per_view,avg_dislike_per_view,avg_comment_per_view
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,gzymsgXG7zg,https://www.youtube.com/watch?v=gzymsgXG7zg,Samsung Notebook 5 & Notebook 3: Where Playful Design Meets the Power to Perform,"Catch a glimpse of the completely new Notebook 5 in its chic metal jacket and the Notebook 3 in four iconic colors. Performance is now supercharged with more power and quicker access to storage and memory.

For more info, please visit our other pages:
Facebook: http://bit.ly/2vs0p7w
Twitter: http://bit.ly/2vxGxj4
Instagram: http://bit.ly/2vns5Ks",2018-04-20T00:00:49Z,"Samsung Notebook,Samsung Laptop,notebook,laptop,computer,PC,samsung,ssamsung,samssung,portability,lightness,premium chic,8th gen intel core,NVDIA GeForce MX150,삼성노트북,SamsungNotebookEssential,SamsungNotebookExpert,삼성노트북5Metal,삼성노트북5,Notebook5,Notebook3",6704347,4701.0,,335,47,0.9221935350756534,0.0007011868568258773,,4.996758073530502e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,JyhQC6E-MOU,https://www.youtube.com/watch?v=JyhQC6E-MOU,#SpreadTheLove💜 with Millie Bobby Brown | Samsung,"Together with #TeamGalaxy member Millie Bobby Brown, let’s spread positivity and make social media a happier place.

Learn more: http://smsng.co/SpreadTheLove_yt",2019-10-30T12:00:08Z,"Samsung,samsung galaxy,galaxy,Team Galaxy,galaxy note 10,note10,millie bobby brown",5087030,5960.0,,353,45,0.699729023383769,0.001171607008411588,,6.93921600619615e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,8-r-VUla6Rg,https://www.youtube.com/watch?v=8-r-VUla6Rg,NVMe SSD 980 PRO: Unstoppable speed | Samsung,"Experience unstoppable speed. The new Samsung NVMe SSD 980 PRO is our first consumer PCIe 4.0 SSD. With up to 7,000 MB/s sequential read speed, the specs speak for themselves.
The 980 PRO is for those who want to improve PC performance, to enhance gaming experiences and to expand storage space.",2020-09-22T14:00:20Z,"삼성,삼성 SSD,Samsung,Samsung SSD,Samsung NVMe SSD,NVMe SSD,PCIe 4.0,PCIe gen 4,PCIe 4.0 NVMe,PCIe 4.0 SSD,7000 MB/s,980 PRO,970 PRO,970 EVO Plus,Samsung 980 PRO",29335715,5536.0,,280,31,4.035174002751032,0.00018871195060355612,,9.544679582549802e-06,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,p5K6YCqMums,https://www.youtube.com/watch?v=p5K6YCqMums,Invitation for Galaxy Unpacked January 2025 | Samsung,"Sound on 🔊 A true AI companion is coming. Join us at Samsung Galaxy Unpacked on January 22, 2025. Learn more: http://smsng.co/Invitation-Jan-2025_yt

#GalaxyAI #GalaxyUnpacked #Samsung",2025-01-06T23:00:22Z,"GalaxyUnpacked,Samsung,SamsungGalaxy,SamsungUnpacked,Unpacked,Unpacked2025,Unpackedinvitation,event,invitation,invite,launch,opening,product launch,samsung event,samsung galaxy unpacked,save the date,teaser",20555874,13517.0,,1014,16,2.827492984869326,0.0006575735967247123,,4.932896553072859e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,42KXhwHJwsk,https://www.youtube.com/watch?v=42KXhwHJwsk,Galaxy Z Flip5 Maison Margiela Edition: Official Film | Samsung,"A beautiful blend of @MaisonMargiela ’s haute couture and the Galaxy Z Flip5 takes you to the flip side with its originality. Learn more: http://smsng.co/ZFlip5_Maison-Margiela_Film_yt

#GalaxyZFlip5 #GalaxyxMaisonMargiela #GalaxyZFlip5MaisonMargielaEdition #Samsung",2023-11-23T03:00:02Z,"Collab,Collaboration,Galaxy,Limited edition,Maison Margiela,Maison Margiella,Samsung,flip5,galaxy phones,latest samsung galaxy phone,new galaxy phone,new samsung,new samsung galaxy,samsung galaxt,samsung galaxy,samsung galaxy mobile,samsung galaxy phones,samsung latest mobile,samsung mobile,samsung z flip5,z flip5",5091331,1272.0,,51,43,0.7003206327372765,0.0002498364376623716,,1.0017026981746031e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,1ccq1lZtYrU,https://www.youtube.com/watch?v=1ccq1lZtYrU,Galaxy Z Fold6: Performance | Samsung,"Don't just play the game, become immersed in it. Enjoy powerful gaming with the fastest Snapdragon on mobile with the big immersive screen of the Galaxy Z Fold6. Explore more: http://smsng.co/ZFold6_Performance_yt

#GalaxyZFold6 #GalaxyAI #Samsung",2024-07-17T11:00:55Z,"Unpacked,event,foldable phone,folding mobile,folding phone,galaxy,galaxy ai,galaxy z,galaxy z fold6,gaming,gaming performance,innovation,launch,livestream,mobile,new product,new release,newest phone,performance,samsung,samsung event,samsung foldable,samsung foldable phone,samsung folding,samsung folding mobile,samsung folding phone,samsung unpacked,samsung z,schedule,smartphone,upcoming,z fold6",34874595,2030.0,,195,35,4.797055708390647,5.82085612750485e-05,,5.59146278257855e-06,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Goj40lrG1-o,https://www.youtube.com/watch?v=Goj40lrG1-o,SSD 990 PRO: What's up with this amazing SSD? | Samsung,"Aaaattention! Are you a user who enjoys high-end content, heavy works, or gaming? 
Introducing this amazing #SamsungSSD 990 PRO Series (feat. VICTO).
 -First, PCIe 4.0 speed maximized! 00:04
 -Second, breakthrough power efficiency! 00:12
 -Third, smart heat management— that’s basic! 00:16
 -And playing AAA games? Obviously the best! 00:22
Discover more: http://smsng.co/990PRO

*This is an advertisement setting to help understand the product. Please note that the character and social media channel set forth in this video are not a real reviewer and channel.

#990PRO #990PROHeatsink #Samsung",2022-12-14T01:00:39Z,"Samsung,best ssd 2022,gaming,gaming ssd,internal ssd,internal ssds review,mac storage,nveme ssd,nvme gen4,nvme gen4 ssd,pc upgrade,pcie4.0,pcie4.0 ssd,ps5 ssd,review,samsung 980,samsung 980 pro heatsink,samsung 980pro,samsung ssd,seagate barracuda fast ssd,solid state drive,ssd,ssd for gaming,ssd for laptop,ssd for photographers,ssd test,the fastest ssd drive,upgrade storage,wd sn850,wdsn850x",6885491,1005.0,,67,31,0.9471101788170564,0.00014595908991820627,,9.730605994547084e-06,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,6P84y7T8MIo,https://www.youtube.com/watch?v=6P84y7T8MIo,UHD: Experience the world in 4K | Samsung,"Open your eyes to the clarity and dynamic color tones of 4K resolution with our UHD TV. Capturing 4x more pixels than a regular TV, you’re in for a true-to-life treat on the big screen. Experience the world in 4K, today. #UHD #SamsungTV",2021-06-26T12:00:08Z,"4K TV,4K UHD Resolution,HDR,OTS Lite,Object Tracking Sound Lite,Q-Symphony,Samsung,Samsung Electronics,Samsung TV,air slim,crystal processor 4K,dynamic crystal color",16389076,4187.0,,125,72,2.2543433287482806,0.00025547504935604666,,7.627031566636215e-06,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,yFFUen50XYQ,https://www.youtube.com/watch?v=yFFUen50XYQ,Introducing Galaxy Watch Ultra | Samsung,"Wherever life takes you, make it Ultra. Introducing the all-new Watch Ultra, powered by Galaxy AI. Learn more: http://smsng.co/WatchUltra_Film_yt

#GalaxyWatchUltra #GalaxyWatch7 #GalaxyAI #SamsungUnpacked",2024-07-10T14:15:19Z,"Samsung,galaxy,galaxy smartwatch,galaxy watch,galaxy watch7,latest galaxy watch,new galaxy watch,new samsung galaxy watch,samsung galaxy,samsung galaxy watch,samsung galaxy watch ultra,samsung galaxy watch7,samsung mobile,samsung watch,samsung watch7,watch7,wearable tech samsung galaxy,wearables,wearables devices",10501736,4501.0,,364,35,1.4445303988995875,0.0004285958054934917,,3.466093605857165e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Yn993NBBQrk,https://www.youtube.com/watch?v=Yn993NBBQrk,Samsung Odyssey Z: A Cold-hearted Gaming Machine with No Mercy,"Once upon a time, a knight encountered menacing fire creatures in his path. Will they be a match for his shield’s blue aura, charged by the mighty ice dragon? Begin the gaming odyssey with the new, all-powerful Odyssey Z.

For more info, please visit our other pages:
Facebook: http://bit.ly/2JTdKb1
Twitter: http://bit.ly/2JTdLf5
Instagram: http://bit.ly/2JQgRAx",2018-05-07T00:01:54Z,"Samsung Notebook,Samsung Laptop,convertible,dual core,quad core,touchscreen,notebook odyssey,notebook,laptop,computer,PC,samsung,ssamsung,samssung,portability,lightness,삼성노트북,Odyssey Z,Samsung Odyssey,Odyssey laptop,laptop Odyssey,cooling system,aeroflow,Samsung odyssey Z,gaming laptop,gaming pc,gaming notebook,gamer laptop,삼성 오디세이",4410095,3386.0,,300,75,0.6066155433287482,0.000767783913951967,,6.802574547713824e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,-DsFgBofmQE,https://www.youtube.com/watch?v=-DsFgBofmQE,Galaxy S23 Ultra Photobooth with ISOCELL | Samsung,"Epic details in the share-worthy photos are only recognized with more pixels. To bring this to life, we fitted a photobooth with Galaxy S23 Ultra powered by ISOCELL HP2, an 200MP image sensor. Discover the epic details shown on one of the biggest billboard screens in Europe. 

Learn more at https://smsng.co/ISOCELLxGalaxy

#MorePixelsEpicDetails #SharetheEpic #ISOCELL #GalaxyS23 #Samsung",2023-05-10T00:00:27Z,"200MP,2억화소,Camera,Galaxy,Galaxy S23,Galaxy S23 Ultra,ISOCELL,ISOCELL HP2,Image Sensor,Samsung,Ultra-high resolution,갤럭시,갤럭시 S23,갤럭시 S23 울트라,삼성,아이소셀,이미지센서",10551101,2924.0,,149,53,1.4513206327372765,0.0002771274770282267,,1.4121749000412374e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,AoX8nleSb64,https://www.youtube.com/watch?v=AoX8nleSb64,A true AI companion is coming | Samsung,"Sound on 🔊 New ways to get things done are almost here. Watch Galaxy Unpacked live on January 22, 2025 at http://smsng.co/Teaser_Jan-2025_yt

#GalaxyAI #GalaxyUnpacked #Samsung",2025-01-13T11:00:21Z,"Galaxy Unpacked,Samsung,Samsung Galaxy,Samsung Unpacked,Unpacked,Unpacked 2025,Unpacked teaser,event,galaxt,galaxy,invitation,invite,latest samsung galaxy phone,launch,new galaxy phone,new samsung,new samsung galaxy,opening,phones,product launch,samsung event,samsung galaxt,samsung galaxy mobile,samsung galaxy phones,samsung galaxy unpacked,samsung latest mobile,samsung mobile,save the date,teaser",20330520,5771.0,,454,18,2.7964951856946354,0.00028385894704119715,,2.2330958578531193e-05,78,2.109895113391881,0.0024802786770868565,,6.296369578152875e-05
